Epochs: 150
------------------------------------------------------------------------
Ep107 | train_loss 0.2905, acc 0.9186 (55.8s) | val_loss 3.5499, acc 0.3667 (12.6s) | lr 1.735e-04 | updates 1712/2400
Ep108 | train_loss 0.3400, acc 0.9167 (55.8s) | val_loss 3.5335, acc 0.3471 (11.7s) | lr 1.694e-04 | updates 1728/2400
Ep109 | train_loss 0.2575, acc 0.9373 (55.9s) | val_loss 3.5542, acc 0.3569 (14.3s) | lr 1.654e-04 | updates 1744/2400
Ep110 | train_loss 0.2642, acc 0.9451 (55.8s) | val_loss 3.5532, acc 0.3676 (12.8s) | lr 1.614e-04 | updates 1760/2400
Ep111 | train_loss 0.2560, acc 0.9363 (55.8s) | val_loss 3.5882, acc 0.3618 (13.5s) | lr 1.573e-04 | updates 1776/2400
Ep112 | train_loss 0.2546, acc 0.9412 (55.8s) | val_loss 3.5369, acc 0.3794 (14.1s) | lr 1.533e-04 | updates 1792/2400
Ep113 | train_loss 0.2292, acc 0.9402 (55.8s) | val_loss 3.5383, acc 0.3578 (13.6s) | lr 1.492e-04 | updates 1808/2400
Ep114 | train_loss 0.2396, acc 0.9402 (55.8s) | val_loss 3.5194, acc 0.3765 (12.9s) | lr 1.452e-04 | updates 1824/2400
Ep115 | train_loss 0.2580, acc 0.9314 (55.8s) | val_loss 3.6065, acc 0.3637 (13.9s) | lr 1.412e-04 | updates 1840/2400
Ep116 | train_loss 0.2009, acc 0.9559 (55.8s) | val_loss 3.5276, acc 0.3696 (13.5s) | lr 1.371e-04 | updates 1856/2400
Ep117 | train_loss 0.2160, acc 0.9451 (55.8s) | val_loss 3.5330, acc 0.3784 (13.0s) | lr 1.331e-04 | updates 1872/2400
Ep118 | train_loss 0.1991, acc 0.9549 (55.8s) | val_loss 3.5781, acc 0.3657 (13.8s) | lr 1.290e-04 | updates 1888/2400
Ep119 | train_loss 0.2140, acc 0.9431 (55.8s) | val_loss 3.5698, acc 0.3686 (12.4s) | lr 1.250e-04 | updates 1904/2400
Ep120 | train_loss 0.1956, acc 0.9520 (55.8s) | val_loss 3.5902, acc 0.3647 (13.8s) | lr 1.210e-04 | updates 1920/2400
Ep121 | train_loss 0.2559, acc 0.9431 (55.9s) | val_loss 3.6247, acc 0.3618 (12.9s) | lr 1.169e-04 | updates 1936/2400
Ep122 | train_loss 0.2346, acc 0.9461 (55.8s) | val_loss 3.6657, acc 0.3667 (13.7s) | lr 1.129e-04 | updates 1952/2400
Ep123 | train_loss 0.1791, acc 0.9549 (55.8s) | val_loss 3.6415, acc 0.3559 (14.0s) | lr 1.088e-04 | updates 1968/2400
Ep124 | train_loss 0.2077, acc 0.9480 (55.8s) | val_loss 3.5891, acc 0.3696 (13.7s) | lr 1.048e-04 | updates 1984/2400
Ep125 | train_loss 0.2166, acc 0.9422 (55.8s) | val_loss 3.6397, acc 0.3657 (13.0s) | lr 1.008e-04 | updates 2000/2400
Ep126 | train_loss 0.2200, acc 0.9451 (55.8s) | val_loss 3.6476, acc 0.3676 (13.4s) | lr 9.672e-05 | updates 2016/2400
Ep127 | train_loss 0.1977, acc 0.9510 (55.8s) | val_loss 3.6156, acc 0.3716 (14.2s) | lr 9.268e-05 | updates 2032/2400
Ep128 | train_loss 0.1923, acc 0.9559 (55.8s) | val_loss 3.5396, acc 0.3745 (13.9s) | lr 8.864e-05 | updates 2048/2400
Ep129 | train_loss 0.1662, acc 0.9637 (55.8s) | val_loss 3.6010, acc 0.3784 (14.1s) | lr 8.460e-05 | updates 2064/2400
Ep130 | train_loss 0.1686, acc 0.9598 (55.8s) | val_loss 3.5855, acc 0.3804 (13.6s) | lr 8.056e-05 | updates 2080/2400
