Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Epochs: 150
------------------------------------------------------------------------
Ep 57 | train_loss 0.7212, acc 0.8010 (701.1s) | val_loss 3.0867, acc 0.3824 (231.2s) | lr 3.756e-04 | updates 1824/4800
Ep 58 | train_loss 0.7473, acc 0.7902 (695.6s) | val_loss 3.0763, acc 0.3775 (230.8s) | lr 3.716e-04 | updates 1856/4800
Ep 59 | train_loss 0.7306, acc 0.8059 (700.8s) | val_loss 3.0884, acc 0.3696 (229.4s) | lr 3.676e-04 | updates 1888/4800
Ep 60 | train_loss 0.6572, acc 0.8118 (702.0s) | val_loss 3.1434, acc 0.3814 (233.4s) | lr 3.635e-04 | updates 1920/4800
Ep 61 | train_loss 0.5999, acc 0.8284 (690.7s) | val_loss 3.1386, acc 0.3716 (232.9s) | lr 3.595e-04 | updates 1952/4800
Ep 62 | train_loss 0.6543, acc 0.8284 (694.6s) | val_loss 3.1889, acc 0.3657 (231.3s) | lr 3.554e-04 | updates 1984/4800
Ep 63 | train_loss 0.5777, acc 0.8529 (697.2s) | val_loss 3.1562, acc 0.3618 (231.3s) | lr 3.514e-04 | updates 2016/4800
Ep 64 | train_loss 0.5660, acc 0.8559 (701.5s) | val_loss 3.2206, acc 0.3657 (229.7s) | lr 3.473e-04 | updates 2048/4800
Ep 65 | train_loss 0.5778, acc 0.8431 (690.1s) | val_loss 3.1891, acc 0.3706 (231.1s) | lr 3.433e-04 | updates 2080/4800
Ep 66 | train_loss 0.6285, acc 0.8471 (691.1s) | val_loss 3.2289, acc 0.3647 (229.2s) | lr 3.393e-04 | updates 2112/4800
Ep 67 | train_loss 0.6070, acc 0.8363 (688.4s) | val_loss 3.2391, acc 0.3706 (232.0s) | lr 3.352e-04 | updates 2144/4800
Ep 68 | train_loss 0.5497, acc 0.8422 (701.0s) | val_loss 3.2274, acc 0.3784 (232.6s) | lr 3.312e-04 | updates 2176/4800
Ep 69 | train_loss 0.4815, acc 0.8716 (699.6s) | val_loss 3.2539, acc 0.3755 (232.9s) | lr 3.271e-04 | updates 2208/4800
Ep 70 | train_loss 0.5461, acc 0.8510 (698.2s) | val_loss 3.2384, acc 0.3755 (233.0s) | lr 3.231e-04 | updates 2240/4800
Ep 71 | train_loss 0.4648, acc 0.8686 (696.4s) | val_loss 3.2727, acc 0.3745 (234.2s) | lr 3.191e-04 | updates 2272/4800
Ep 72 | train_loss 0.4781, acc 0.8696 (695.3s) | val_loss 3.4132, acc 0.3569 (232.5s) | lr 3.150e-04 | updates 2304/4800
Ep 73 | train_loss 0.4685, acc 0.8667 (696.5s) | val_loss 3.2916, acc 0.3853 (232.9s) | lr 3.110e-04 | updates 2336/4800
Ep 74 | train_loss 0.4560, acc 0.8745 (704.4s) | val_loss 3.3764, acc 0.3735 (230.9s) | lr 3.069e-04 | updates 2368/4800
Ep 75 | train_loss 0.4551, acc 0.8833 (699.2s) | val_loss 3.4165, acc 0.3578 (233.6s) | lr 3.029e-04 | updates 2400/4800
