Epochs: 150
------------------------------------------------------------------------
Ep123 | train_loss 0.2206, acc 0.9451 (56.9s) | val_loss 3.3141, acc 0.4029 (14.1s) | lr 1.088e-04 | updates 1968/2400
Ep124 | train_loss 0.1727, acc 0.9598 (57.0s) | val_loss 3.2962, acc 0.4098 (13.9s) | lr 1.048e-04 | updates 1984/2400
Ep125 | train_loss 0.2157, acc 0.9520 (56.9s) | val_loss 3.3582, acc 0.4029 (12.9s) | lr 1.008e-04 | updates 2000/2400
Ep126 | train_loss 0.1510, acc 0.9637 (56.8s) | val_loss 3.3564, acc 0.3961 (13.6s) | lr 9.672e-05 | updates 2016/2400
Ep127 | train_loss 0.1896, acc 0.9549 (57.1s) | val_loss 3.3064, acc 0.4049 (14.0s) | lr 9.268e-05 | updates 2032/2400
Ep128 | train_loss 0.1992, acc 0.9539 (56.9s) | val_loss 3.2978, acc 0.4059 (13.1s) | lr 8.864e-05 | updates 2048/2400
Ep129 | train_loss 0.1722, acc 0.9627 (57.0s) | val_loss 3.3366, acc 0.3990 (13.3s) | lr 8.460e-05 | updates 2064/2400
Ep130 | train_loss 0.1919, acc 0.9490 (57.0s) | val_loss 3.3277, acc 0.4078 (13.5s) | lr 8.056e-05 | updates 2080/2400
Ep131 | train_loss 0.1736, acc 0.9549 (56.9s) | val_loss 3.3475, acc 0.4049 (13.4s) | lr 7.652e-05 | updates 2096/2400
Ep132 | train_loss 0.1708, acc 0.9569 (56.9s) | val_loss 3.3556, acc 0.4078 (13.9s) | lr 7.247e-05 | updates 2112/2400
Ep133 | train_loss 0.1505, acc 0.9657 (57.1s) | val_loss 3.3804, acc 0.4020 (13.7s) | lr 6.843e-05 | updates 2128/2400
Ep134 | train_loss 0.1620, acc 0.9578 (56.9s) | val_loss 3.3963, acc 0.4010 (14.2s) | lr 6.439e-05 | updates 2144/2400
Ep135 | train_loss 0.1390, acc 0.9696 (57.1s) | val_loss 3.3704, acc 0.4029 (13.0s) | lr 6.035e-05 | updates 2160/2400
Ep136 | train_loss 0.1298, acc 0.9686 (56.9s) | val_loss 3.3262, acc 0.4137 (13.9s) | lr 5.631e-05 | updates 2176/2400
Ep137 | train_loss 0.1259, acc 0.9686 (56.9s) | val_loss 3.3347, acc 0.4059 (13.8s) | lr 5.227e-05 | updates 2192/2400
Ep138 | train_loss 0.1386, acc 0.9667 (57.0s) | val_loss 3.3335, acc 0.4127 (14.3s) | lr 4.823e-05 | updates 2208/2400
Ep139 | train_loss 0.1515, acc 0.9588 (56.9s) | val_loss 3.3274, acc 0.4078 (14.0s) | lr 4.419e-05 | updates 2224/2400
Ep140 | train_loss 0.1424, acc 0.9647 (56.8s) | val_loss 3.3432, acc 0.4078 (13.8s) | lr 4.015e-05 | updates 2240/2400
Ep141 | train_loss 0.1202, acc 0.9745 (57.0s) | val_loss 3.3382, acc 0.4118 (13.3s) | lr 3.611e-05 | updates 2256/2400
Ep142 | train_loss 0.1511, acc 0.9657 (56.9s) | val_loss 3.3498, acc 0.4118 (14.2s) | lr 3.207e-05 | updates 2272/2400
Ep143 | train_loss 0.1462, acc 0.9637 (57.0s) | val_loss 3.3646, acc 0.4157 (13.3s) | lr 2.803e-05 | updates 2288/2400
Ep144 | train_loss 0.1076, acc 0.9775 (56.9s) | val_loss 3.3586, acc 0.4137 (13.9s) | lr 2.399e-05 | updates 2304/2400
Ep145 | train_loss 0.1187, acc 0.9716 (56.8s) | val_loss 3.3592, acc 0.4137 (13.9s) | lr 1.995e-05 | updates 2320/2400
Ep146 | train_loss 0.1483, acc 0.9647 (57.1s) | val_loss 3.3559, acc 0.4108 (13.3s) | lr 1.591e-05 | updates 2336/2400
Ep147 | train_loss 0.1317, acc 0.9696 (56.9s) | val_loss 3.3520, acc 0.4118 (14.1s) | lr 1.187e-05 | updates 2352/2400
Ep148 | train_loss 0.1308, acc 0.9706 (57.1s) | val_loss 3.3413, acc 0.4118 (14.5s) | lr 7.828e-06 | updates 2368/2400
Ep149 | train_loss 0.1386, acc 0.9667 (57.1s) | val_loss 3.3397, acc 0.4157 (13.9s) | lr 3.788e-06 | updates 2384/2400
Ep150 | train_loss 0.1256, acc 0.9716 (56.9s) | val_loss 3.3368, acc 0.4147 (13.9s) | lr -2.525e-07 | updates 2400/2400
------------------------------------------------------------------------
Log saved to: /mnt/drive7/projects/my_project/RACE_Attention/trial_hyper_race_mexact_lambda_K2_L5_M1_VIT.txt
Epochs: 150
------------------------------------------------------------------------
Ep  1 | train_loss 3.6275, acc 0.0465 (205.4s) | val_loss 3.5601, acc 0.0501 (44.5s) | lr 4.069e-04 | updates 58/8700
Ep  2 | train_loss 3.5667, acc 0.0582 (204.2s) | val_loss 3.5396, acc 0.0605 (49.0s) | lr 5.979e-04 | updates 116/8700
Ep  3 | train_loss 3.4926, acc 0.0688 (204.2s) | val_loss 3.4598, acc 0.0692 (45.7s) | lr 5.939e-04 | updates 174/8700
Ep  4 | train_loss 3.4096, acc 0.0848 (204.1s) | val_loss 3.4802, acc 0.0837 (45.9s) | lr 5.898e-04 | updates 232/8700
Ep  5 | train_loss 3.3848, acc 0.0940 (203.9s) | val_loss 3.4042, acc 0.0752 (44.2s) | lr 5.858e-04 | updates 290/8700
Ep  6 | train_loss 3.3590, acc 0.0908 (204.1s) | val_loss 3.3556, acc 0.0875 (44.5s) | lr 5.817e-04 | updates 348/8700
Ep  7 | train_loss 3.3204, acc 0.1027 (204.2s) | val_loss 3.3650, acc 0.0889 (45.1s) | lr 5.777e-04 | updates 406/8700
Ep  8 | train_loss 3.3048, acc 0.1095 (204.3s) | val_loss 3.3601, acc 0.0883 (45.7s) | lr 5.737e-04 | updates 464/8700
Ep  9 | train_loss 3.2616, acc 0.1144 (204.2s) | val_loss 3.3392, acc 0.0989 (45.2s) | lr 5.696e-04 | updates 522/8700
Ep 10 | train_loss 3.2270, acc 0.1147 (204.1s) | val_loss 3.2668, acc 0.1014 (44.6s) | lr 5.656e-04 | updates 580/8700
Ep 11 | train_loss 3.1831, acc 0.1318 (204.2s) | val_loss 3.2387, acc 0.1240 (47.5s) | lr 5.615e-04 | updates 638/8700
Ep 12 | train_loss 3.1448, acc 0.1372 (204.1s) | val_loss 3.3045, acc 0.1150 (46.0s) | lr 5.575e-04 | updates 696/8700
Ep 13 | train_loss 3.1275, acc 0.1467 (204.2s) | val_loss 3.2773, acc 0.1142 (45.2s) | lr 5.535e-04 | updates 754/8700
Ep 14 | train_loss 3.1062, acc 0.1565 (204.2s) | val_loss 3.2142, acc 0.1259 (43.9s) | lr 5.494e-04 | updates 812/8700
Ep 15 | train_loss 3.0873, acc 0.1516 (204.2s) | val_loss 3.2093, acc 0.1327 (46.0s) | lr 5.454e-04 | updates 870/8700
Ep 16 | train_loss 3.0387, acc 0.1685 (204.2s) | val_loss 3.1987, acc 0.1365 (44.6s) | lr 5.413e-04 | updates 928/8700
Ep 17 | train_loss 3.0051, acc 0.1707 (204.2s) | val_loss 3.2909, acc 0.1314 (45.5s) | lr 5.373e-04 | updates 986/8700
Ep 18 | train_loss 3.0058, acc 0.1707 (201.1s) | val_loss 3.1896, acc 0.1387 (47.3s) | lr 5.333e-04 | updates 1044/8700
Ep 19 | train_loss 2.9486, acc 0.1886 (201.1s) | val_loss 3.1712, acc 0.1472 (43.3s) | lr 5.292e-04 | updates 1102/8700
Ep 20 | train_loss 2.9349, acc 0.1924 (201.0s) | val_loss 3.2163, acc 0.1417 (44.2s) | lr 5.252e-04 | updates 1160/8700
Ep 21 | train_loss 2.8952, acc 0.1940 (200.8s) | val_loss 3.1866, acc 0.1496 (47.2s) | lr 5.211e-04 | updates 1218/8700
Ep 22 | train_loss 2.8509, acc 0.2130 (200.9s) | val_loss 3.1768, acc 0.1431 (43.2s) | lr 5.171e-04 | updates 1276/8700
Ep 23 | train_loss 2.8065, acc 0.2217 (200.9s) | val_loss 3.1939, acc 0.1374 (48.3s) | lr 5.131e-04 | updates 1334/8700
Ep 24 | train_loss 2.8284, acc 0.2109 (200.7s) | val_loss 3.1955, acc 0.1513 (46.1s) | lr 5.090e-04 | updates 1392/8700
Ep 25 | train_loss 2.7691, acc 0.2253 (200.7s) | val_loss 3.1801, acc 0.1534 (42.6s) | lr 5.050e-04 | updates 1450/8700
Ep 26 | train_loss 2.7605, acc 0.2261 (200.9s) | val_loss 3.1431, acc 0.1619 (42.8s) | lr 5.009e-04 | updates 1508/8700
Ep 27 | train_loss 2.6765, acc 0.2429 (200.6s) | val_loss 3.2080, acc 0.1502 (44.1s) | lr 4.969e-04 | updates 1566/8700
Ep 28 | train_loss 2.6607, acc 0.2590 (201.0s) | val_loss 3.2718, acc 0.1472 (46.6s) | lr 4.929e-04 | updates 1624/8700
Ep 29 | train_loss 2.6458, acc 0.2611 (201.1s) | val_loss 3.1488, acc 0.1687 (43.4s) | lr 4.888e-04 | updates 1682/8700
Ep 30 | train_loss 2.5798, acc 0.2815 (200.9s) | val_loss 3.1916, acc 0.1594 (44.5s) | lr 4.848e-04 | updates 1740/8700
